Date_time,T_ex,T_in,Power
1394243612,12,23.49804,0
1394243976,12,23.49804,0
1394244338,12,23.49804,0
1394244690,12,23.49804,0
1394245465,12,23.34118,4.6875
1394245829,12,23.34118,2.165178571
1394246190,12,23.34118,5.133928571
1394246554,12,23.34118,5.267857143
1394246917,12,23.34118,4.888392857
1394247280,12,23.34118,4.352678571
1394247642,12,23.34118,3.928571429
1394248003,12,23.34118,2.165178571
1394248367,12,23.34118,0
1394248731,12,23.34118,5.982142857
1394249084,12,23.34118,5.669642857
1394249448,12,23.34118,5.245535714
1394249810,12,23.27842,4.263392857
1394250173,12,23.27842,2.120535714
1394250535,12,23.27842,0.133928571
1394250899,11,23.24706,6.272321429
1394251261,11,23.24706,5.848214286
1394251623,11,23.24706,39.33035714
1394251987,11,23.24706,35.91517857
1394252350,11,23.24706,34.77678571
1394252702,11,23.24706,33.4375
1394253478,11,23.24706,31.74107143
1394253840,11,23.24706,30.82589286
1394254202,11,23.24706,30.17857143
1394254566,11,23.24706,29.30803571
1394254928,11,23.24706,25.87053571
1394255290,11,23.24706,15.84821429
1394255654,11,23.24706,12.87946429
1394256016,11,23.24706,13.08035714
1394256380,11,23.34118,14.12946429
1394256742,11,23.34118,14.62053571
1394257095,11,23.34118,14.41964286
1394257459,11,23.37254,14.33035714
1394257821,11,23.37254,13.86160714
1394258184,11,23.37254,13.21428571
1394258547,11,23.37254,12.67857143
1394258910,11,23.37254,12.00892857
1394259273,11,23.37254,11.54017857
1394259634,11,23.37254,11.20535714
1394259997,11,23.37254,10.80357143
1394260361,11,23.37254,11.94196429
1394260714,11,23.37254,13.39285714
1394261488,11,23.37254,14.10714286
1394261851,11,23.37254,14.08482143
1394262214,11,23.37254,13.97321429
1394262577,11,23.37254,14.19642857
1394262940,12,23.37254,13.70535714
1394263303,12,23.37254,13.25892857
1394263665,12,23.37254,13.14732143
1394264027,12,23.40392,12.70089286
1394264390,12,23.40392,12.72321429
1394264754,12,23.40392,12.05357143
1394265107,12,23.40392,11.94196429
1394265471,12,23.4353,11.45089286
1394265834,12,23.4353,12.1875
1394266196,13,23.4353,11.69642857
1394266559,13,23.4353,12.5
1394266922,13,23.4353,11.80803571
1394267284,13,23.4353,11.80803571
1394267647,13,23.40392,12.1875
1394268010,13,23.40392,11.76339286
1394268373,13,23.40392,11.33928571
1394268726,13,23.4353,11.33928571
1394269500,13,23.4353,11.07142857
1394269863,14,23.4353,11.20535714
1394270226,14,23.4353,11.51785714
1394270589,14,23.4353,11.38392857
1394270952,15,23.4353,11.62946429
1394271315,15,23.4353,11.51785714
1394271677,15,23.4353,11.02678571
1394272039,15,23.46666,10.91517857
1394272767,16,23.46666,10.49107143
1394273120,16,23.46666,10.58035714
1394273484,16,23.46666,10.84821429
1394273845,16,23.46666,10.51339286
1394274209,16,23.46666,10.71428571
1394274572,16,23.46666,10.71428571
1394274934,16,23.46666,9.977678571
1394275296,16,23.46666,9.977678571
1394275658,16,23.46666,9.955357143
1394276023,16,23.46666,10.08928571
1394276385,16,23.46666,9.732142857
1394276738,16,23.46666,9.866071429
1394277512,16,23.49804,10.11160714
1394278238,17,23.49804,10.26785714
1394278602,17,23.49804,10.13392857
1394279326,17,23.49804,10.08928571
1394279689,17,23.49804,9.352678571
1394280051,17,23.49804,9.21875
1394280416,17,23.49804,9.375
1394280778,17,23.49804,9.241071429
1394281857,17,23.49804,8.28125
1394282220,17,23.49804,8.28125
1394282584,17,23.49804,8.348214286
1394282947,17,23.49804,8.080357143
1394283310,17,23.49804,8.080357143
1394283670,17,23.49804,7.767857143
1394284035,17,23.49804,7.633928571
1394284397,16,23.5294,7.209821429
1394284750,16,23.5294,9.129464286
1394285526,17,23.49804,9.375
1394285889,16,23.49804,9.441964286
1394286249,16,23.49804,8.883928571
1394286612,17,23.5294,8.727678571
1394286976,17,23.5294,8.59375
1394287339,17,23.5294,8.169642857
1394287702,17,23.59216,7.633928571
1394288063,17,23.59216,7.232142857
1394288427,17,23.59216,7.611607143
1394288790,17,23.59216,8.035714286
1394289507,17,23.59216,8.616071429
1394289871,17,23.6549,8.191964286
1394290233,17,23.6549,8.058035714
1394290594,17,23.6549,8.616071429
1394290958,17,23.68628,8.258928571
1394291322,17,23.68628,8.125
1394292409,17,23.71764,7.834821429
1394292763,17,23.71764,7.589285714
1394293538,17,23.74902,8.013392857
1394294988,17,23.71764,8.727678571
1394295351,17,23.71764,8.482142857
1394295715,17,23.71764,8.348214286
1394296076,17,23.71764,8.169642857
1394296802,17,23.68628,8.727678571
1394297155,17,23.68628,8.4375
1394297519,17,23.68628,8.303571429
1394297882,17,23.6549,9.017857143
1394298244,17,23.6549,8.616071429
1394298607,17,23.6549,8.883928571
1394298970,17,23.6549,10.42410714
1394299334,16,23.6549,9.575892857
1394299695,16,23.6549,9.575892857
1394300059,16,23.6549,9.553571429
1394300421,16,23.6549,9.419642857
1394300775,16,23.6549,9.263392857
1394301550,16,23.6549,8.794642857
1394301913,16,23.6549,9.21875
1394302274,16,23.6549,8.928571429
1394303000,16,23.6549,9.620535714
1394303364,16,23.6549,9.352678571
1394303726,16,23.62352,9.330357143
1394304088,16,23.62352,9.196428571
1394304452,16,23.62352,9.6875
1394304815,16,23.62352,9.553571429
1394305531,15,23.62352,9.151785714
1394305894,15,23.62352,9.888392857
1394306258,15,23.62352,9.888392857
1394306618,15,23.62352,9.977678571
1394306981,15,23.62352,9.977678571
1394307345,15,23.62352,9.821428571
1394307708,15,23.62352,10.22321429
1394308071,15,23.62352,9.955357143
1394308434,15,23.62352,9.955357143
1394308788,15,23.62352,10.13392857
1394309562,15,24.078425,10.04464286
1394310288,15,23.62352,10.3125
1394311012,15,23.62352,10.44642857
1394311376,15,23.62352,10.58035714
1394311739,14,23.62352,10.42410714
1394312102,14,23.62352,9.419642857
1394312464,14,23.62352,10.78125
1394312827,14,23.62352,0
1394313181,14,23.62352,0
1394313544,14,23.62352,0
1394313906,14,23.62352,0
1394314270,14,23.62352,0
1394314631,14,23.59216,0
1394314994,14,23.59216,0
1394315358,14,23.59216,0
1394315720,14,23.56078,0
1394316083,14,23.56078,0
1394316446,14,23.56078,0
1394316800,14,23.56078,0
1394317574,14,23.56078,0
1394317937,14,23.56078,0
1394318299,14,23.56078,0
1394318664,14,23.56078,0
1394319026,14,23.56078,0
1394319389,14,23.56078,0
1394320113,14,23.5294,0
1394320476,14,23.5294,0
1394321556,13,23.49804,0
1394321918,13,23.49804,0
1394322283,13,23.49804,0
1394322644,13,23.49804,0
1394323008,13,23.49804,0
1394323371,13,23.49804,0
1394323732,13,23.49804,0
1394324096,13,23.49804,0
1394324458,13,23.4353,0
1394324814,13,23.4353,0
1394325587,13,23.4353,1.049107143
1394325949,13,23.4353,5.491071429
1394326675,13,23.40392,5.3125
1394327401,13,23.40392,5.602678571
1394327765,13,23.40392,6.540178571
1394328125,13,23.40392,6.383928571
1394328489,13,23.40392,6.540178571
1394328852,13,23.40392,6.049107143
1394329205,12,23.40392,5.669642857
1394329568,12,23.40392,4.910714286
1394329931,12,23.40392,3.214285714
1394330294,12,23.40392,1.361607143
1394330657,12,23.40392,0
1394331020,12,23.40392,0
1394331382,12,23.40392,0
1394331745,12,23.40392,0
1394332108,12,23.40392,0
1394332470,12,23.40392,0
1394332824,12,23.40392,0
1394333598,12,23.40392,1.205357143
1394333961,12,23.40392,5.580357143
1394334324,12,23.40392,5.580357143
1394334687,12,23.40392,5.022321429
1394335412,12,23.40392,3.816964286
1394335776,12,23.40392,1.495535714
1394336137,12,23.40392,0
1394336499,12,23.40392,0
1394336863,12,23.40392,6.116071429
1394337217,12,23.40392,5.044642857
1394337580,12,23.40392,3.950892857
1394337943,12,23.40392,41.16071429
1394338305,12,23.40392,39.75446429
1394339031,12,23.24706,36.47321429
1394339394,12,23.24706,35.73660714
1394339756,12,23.24706,34.10714286
1394340118,12,23.24706,33.66071429
1394340482,12,23.24706,32.52232143
1394340836,12,23.24706,25.37946429
1394341609,11,23.34118,12.94642857
1394341972,11,23.34118,12.56696429
1394343061,11,23.37254,15.91517857
1394343423,11,23.37254,16.13839286
1394343787,11,23.37254,16.11607143
1394344147,11,23.37254,15.49107143
1394344510,11,23.37254,14.62053571
1394344874,11,23.37254,14.12946429
1394345227,11,23.37254,13.45982143
1394345591,11,23.37254,12.74553571
1394346316,11,23.40392,11.67410714
1394347042,11,23.40392,12.05357143
1394347404,11,23.40392,13.77232143
1394347767,11,23.40392,14.48660714
1394348130,11,23.40392,13.77232143
1394348492,11,23.40392,14.01785714
1394348847,11,23.40392,13.95089286
1394349621,11,23.40392,13.4375
1394349983,11,23.40392,13.45982143
1394350346,11,23.40392,13.14732143
1394350709,12,23.40392,12.83482143
1394351071,12,23.40392,12.65625
1394351433,12,23.4353,12.65625
1394351797,12,23.4353,12.43303571
1394352159,12,23.4353,12.05357143
1394352523,12,23.4353,11.80803571
1394352886,12,23.4353,11.51785714
1394353239,13,23.4353,11.49553571
1394353602,13,23.4353,11.98660714
1394353965,13,23.4353,11.60714286
1394354328,13,23.4353,11.49553571
1394354690,13,23.46666,10.66964286
1394355053,13,23.46666,11.51785714
1394355416,14,23.46666,11.65178571
1394355779,14,23.46666,11.69642857
1394356141,14,23.46666,11.20535714
1394356504,14,23.46666,11.18303571
1394356857,14,23.46666,10.87053571
1394357632,14,23.46666,10.37946429
1394357995,15,23.46666,9.821428571
1394358357,15,23.46666,9.821428571
1394358720,15,23.46666,9.799107143
1394359083,15,23.46666,9.665178571
1394359446,15,23.46666,9.508928571
1394359809,15,23.46666,9.151785714
1394360170,15,23.46666,9.285714286
1394360534,15,23.46666,9.464285714
1394360897,15,23.46666,9.21875
1394361250,15,23.46666,9.441964286
1394361612,16,23.46666,9.933035714
1394361975,16,23.46666,9.910714286
1394362339,16,23.46666,9.910714286
1394362702,16,23.49804,9.84375
1394363065,16,23.49804,9.553571429
1394363428,16,23.49804,9.776785714
1394363788,16,23.49804,9.620535714
1394364152,16,23.49804,9.508928571
1394364516,16,23.49804,9.6875
1394364870,16,23.49804,9.553571429
1394365644,17,23.49804,9.665178571
1394366007,17,23.49804,9.553571429
1394366370,17,23.49804,9.709821429
1394366732,17,23.49804,9.709821429
1394367095,17,23.49804,9.732142857
1394367458,17,23.49804,9.620535714
1394367821,17,23.49804,9.553571429
1394368183,17,23.5294,9.308035714
1394368546,17,23.5294,9.0625
1394368909,17,23.5294,8.816964286
1394369263,17,23.5294,8.928571429
1394369626,17,23.5294,8.794642857
1394369988,17,23.5294,8.28125
1394370352,17,23.5294,7.991071429
1394370714,17,23.5294,7.991071429
1394371076,17,23.5294,7.991071429
1394371440,17,23.5294,7.857142857
1394371802,17,23.5294,7.723214286
1394372166,17,23.5294,6.696428571
1394372528,17,23.56078,6.316964286
1394372881,17,23.56078,7.455357143
1394374018,18,23.59216,7.544642857
1394374381,18,23.59216,7.433035714
1394374745,18,23.62352,7.790178571
1394375108,17,23.62352,7.299107143
1394375471,17,23.62352,8.705357143
1394375833,18,23.6549,8.638392857
1394376195,18,23.6549,9.53125
1394376559,18,23.6549,9.196428571
1394376922,18,23.68628,9.129464286
1394377276,18,23.68628,8.883928571
1394377639,18,23.68628,8.75
1394378002,18,23.68628,8.638392857
1394378364,18,23.71764,8.392857143
1394378727,17,23.71764,8.638392857
1394379090,17,23.71764,8.370535714
1394379453,17,23.74902,8.236607143
1394379815,17,23.74902,8.459821429
1394380178,17,23.74902,8.59375
1394380541,17,23.74902,8.59375
1394380893,17,23.74902,8.482142857
1394381668,17,23.71764,8.482142857
1394382030,17,23.71764,8.482142857
1394382394,17,23.71764,8.415178571
1394382757,17,23.68628,8.169642857
1394383119,17,23.68628,8.415178571
1394383483,17,23.68628,8.169642857
1394383846,17,23.68628,7.946428571
1394384208,17,23.68628,8.058035714
1394384570,17,23.68628,7.834821429
1394384934,17,23.68628,7.946428571
1394385288,17,23.68628,7.96875
1394385651,17,23.68628,7.96875
1394386013,17,23.6549,8.4375
1394386376,16,23.6549,8.683035714
1394386739,16,23.6549,8.705357143
1394387102,16,23.6549,9.21875
1394387464,16,23.6549,9.107142857
1394387826,16,23.6549,9.241071429
1394388189,16,23.6549,9.419642857
1394388553,16,23.6549,9.285714286
1394388907,16,23.6549,9.397321429
1394389681,16,23.62352,10.15625
1394390043,16,23.62352,10.40178571
1394390406,16,23.6549,11.02678571
1394390769,16,23.6549,10.91517857
1394391132,16,23.6549,10.49107143
1394391495,16,23.62352,10.24553571
1394391857,16,23.62352,9.977678571
1394392218,16,23.62352,10.08928571
1394392582,16,23.6549,9.84375
1394392946,16,23.6549,9.553571429
1394393299,15,23.6549,9.330357143
1394393662,15,23.6549,9.375
1394394025,15,23.6549,9.375
1394394388,15,23.6549,9.308035714
1394394750,15,23.6549,9.441964286
1394395114,15,23.6549,9.263392857
1394395476,15,23.6549,9.642857143
1394395838,15,23.6549,9.308035714
1394396202,15,23.6549,9.732142857
1394396565,15,23.6549,9.955357143
1394396917,15,23.6549,10.64732143
1394397693,15,23.6549,10.29017857
1394398055,15,23.6549,10.44642857
1394398417,15,23.62352,9.821428571
1394398781,15,23.62352,10.15625
1394399144,15,23.62352,0
1394399507,15,23.62352,0
1394399870,14,23.62352,0
1394400230,14,23.62352,0
1394400595,14,23.62352,0
1394400958,14,23.62352,0
1394401312,14,23.62352,0
1394401674,14,23.62352,0
1394402038,14,23.62352,0
1394402400,14,23.62352,0
1394402763,14,23.59216,0
1394403126,14,23.59216,0
1394403488,14,23.59216,0
1394403851,14,23.59216,0
1394404213,14,23.59216,0
1394404577,14,23.59216,0
1394404931,14,23.59216,0
1394405705,14,23.59216,0
1394406068,14,23.59216,0
1394406430,14,23.59216,0
1394406793,14,23.59216,0
1394407156,14,23.5294,0
1394407518,14,23.5294,0
1394407882,13,23.5294,0
1394408245,13,23.49804,0
1394408607,13,23.49804,0
1394408969,13,23.49804,0
1394409323,13,23.49804,0
1394410049,13,23.49804,0
1394410413,13,23.49804,0
1394410775,13,23.46666,0
1394411139,13,23.46666,0
1394411501,13,23.46666,0
1394411863,13,23.4353,0
1394412227,13,23.4353,4.107142857
1394412589,13,23.4353,3.258928571
1394412942,13,23.40392,3.191964286
1394413718,13,23.40392,3.102678571
1394414080,13,23.40392,5.3125
1394414442,13,23.40392,5.446428571
1394414805,13,23.40392,5.3125
1394415169,13,23.40392,5.267857143
1394415532,13,23.40392,4.977678571
1394415894,13,23.40392,4.6875
1394416256,13,23.40392,3.973214286
1394416619,13,23.40392,2.700892857
1394416983,12,23.40392,0.669642857
1394417337,12,23.40392,0
1394417698,12,23.40392,0
1394418062,12,23.40392,0
1394418425,12,23.37254,0
1394418787,12,23.37254,0
1394419150,12,23.37254,3.883928571
1394419514,12,23.34118,1.785714286
1394419876,12,23.34118,5.290178571
1394420239,12,23.34118,5
1394420601,12,23.34118,4.642857143
1394420955,12,23.34118,37.54464286
1394421730,12,23.3098,35.40178571
1394422092,12,23.3098,34.10714286
1394422454,12,23.3098,32.70089286
1394422817,12,23.3098,31.83035714
1394423180,12,23.3098,30.78125
1394423542,12,23.3098,29.93303571
1394423906,12,23.37254,25.98214286
1394424268,12,23.37254,14.55357143
1394424631,12,23.37254,13.63839286
1394424993,12,23.37254,12.56696429
1394425346,12,23.4353,12.1875
1394425709,12,23.4353,12.74553571
1394426073,11,23.4353,13.39285714
1394426435,11,23.4353,15.20089286
1394426799,11,23.4353,13.39285714
1394427162,11,23.4353,13.57142857
1394427524,11,23.4353,13.79464286
1394427886,11,23.4353,14.50892857
1394428249,11,23.4353,16.54017857
1394428613,11,23.4353,17.99107143
1394428967,11,23.4353,18.01339286
1394429741,11,23.4353,18.48214286
1394430103,11,23.4353,17.83482143
1394430465,11,23.4353,17.05357143
1394430828,11,23.46666,16.16071429
1394431190,11,23.46666,15.625
1394431555,11,23.46666,14.33035714
1394431918,11,23.46666,13.57142857
1394432278,11,23.46666,13.19196429
1394432642,11,23.46666,12.34375
1394433005,11,23.46666,11.98660714
1394433359,11,23.46666,11.875
1394433720,11,23.46666,11.65178571
1394434084,11,23.46666,11.54017857
1394434447,11,23.46666,10.98214286
1394434809,11,23.46666,12.05357143
1394435172,11,23.46666,13.19196429
1394435536,11,23.46666,16.875
1394435897,11,23.46666,16.51785714
1394436260,11,23.46666,16.74107143
1394436623,12,23.46666,16.09375
1394436978,12,23.3098,16.02678571
1394437751,12,23.3098,15.84821429
1394438114,12,23.3098,15.87053571
1394438477,12,23.34118,15.98214286
1394438839,12,23.18432,15.33482143
1394439203,12,23.0902,15.3125
1394439566,12,23.0902,15.44642857
1394439929,12,23.0902,15.69196429
1394440289,12,23.0902,15.15625
1394440653,13,23.0902,14.46428571
1394441016,13,23.0902,14.33035714
1394441369,13,23.0902,13.50446429
1394441734,13,23.0902,12.90178571
1394442096,13,23.15294,12.41071429
1394442459,13,23.02746,11.83035714
1394442821,13,23.02746,11.49553571
1394443183,13,23.05884,11.49553571
1394443547,14,23.05884,11.83035714
1394443908,14,23.05884,11.36160714
1394444273,14,23.0902,11.22767857
1394444635,14,23.0902,10.80357143
1394444988,14,23.0902,10.53571429
1394445762,14,23.30982,10.20089286
1394446126,14,23.30982,11.36160714
1394446489,14,23.30982,11.60714286
1394446852,14,23.30982,12.29910714
1394447214,14,23.30982,12.72321429
1394447576,14,23.30982,12.45535714
1394447939,14,23.30982,12.52232143
1394448302,14,23.37256,12.00892857
1394448666,14,23.49804,11.78571429
1394449027,14,23.49804,11.78571429
1394449382,14,23.49804,10.84821429
1394449743,14,23.49804,12.16517857
1394450107,14,23.49804,11.71875
1394450471,15,23.49804,11.58482143
1394450833,15,23.52942,11.47321429
1394451196,15,23.52942,11.5625
1394451559,15,23.56078,11.67410714
1394451920,15,23.6235,11.67410714
1394452283,15,23.6235,11.40625
1394452646,15,23.6235,10.89285714
1394453001,15,23.6235,10.89285714
1394453775,15,23.6235,11.29464286
1394454137,14,23.6235,11.02678571
1394454500,15,23.6235,11.80803571
1394454863,15,23.6235,11.65178571
1394455225,15,23.6235,11.04910714
1394455589,14,23.6235,11.07142857
1394455951,14,23.65488,14.26339286
1394456313,14,23.71764,13.77232143
1394456676,14,23.71764,13.39285714
1394457039,15,23.74902,12.79017857
1394457394,15,23.71764,12.43303571
1394457757,15,23.71764,12.34375
1394458119,15,23.71764,12.34375
1394458482,15,23.71764,11.94196429
1394458845,15,23.71764,11.60714286
1394459208,15,23.71764,11.60714286
1394459570,15,23.71764,11.40625
1394459932,15,23.71764,11.78571429
1394460296,15,23.71764,11.69642857
1394460659,15,23.71764,10.9375
1394461013,15,23.749,10.9375
1394461787,15,23.749,10.75892857
1394462149,15,23.749,10.44642857
1394462511,15,23.749,10.40178571
1394462876,15,23.749,10.26785714
1394463238,15,23.78038,9.84375
1394463600,15,23.78038,9.84375
1394463963,15,23.78038,9.53125
1394464326,15,23.78038,10.22321429
1394464688,15,23.78038,10.35714286
1394465051,15,23.78038,10.24553571
1394465405,15,23.81176,10.24553571
1394465768,15,23.81176,10.40178571
1394466131,15,23.81176,11.58482143
1394466494,15,23.81176,10.625
1394466857,15,23.81176,10.53571429
1394467219,15,23.81176,10.29017857
1394467582,15,23.81176,10.89285714
1394467945,15,23.81176,10.78125
1394468308,15,23.81176,10.71428571
1394468671,15,23.81176,10.49107143
1394469024,15,23.81176,10.37946429
1394469799,15,23.78038,10.78125
1394470161,15,23.78038,11.74107143
1394470523,15,23.78038,11.65178571
1394470888,15,23.78038,11.51785714
1394471249,14,23.78038,11.58482143
1394471612,14,23.78038,12.00892857
1394471975,14,23.749,12.29910714
1394472338,14,23.749,11.875
1394472701,14,23.749,12.03125
1394473064,14,23.749,11.5625
1394473418,14,23.749,12.58928571
1394473781,14,23.749,12.32142857
1394474143,14,23.749,12.00892857
1394474506,14,23.749,11.71875
1394474869,14,23.749,12.8125
1394475231,14,23.749,12.5
1394475594,14,23.78038,12.29910714
1394475957,14,23.78038,11.91964286
1394476319,14,23.78038,12.03125
1394476682,14,23.78038,11.85267857
1394477036,13,23.78038,12.09821429
1394477810,13,23.78038,13.63839286
1394478173,13,23.78038,13.39285714
1394478535,13,23.78038,13.23660714
1394478899,13,23.78038,12.58928571
1394479261,13,23.78038,12.36607143
1394479623,13,23.78038,12.36607143
1394479987,13,23.749,12.38839286
1394480350,13,23.749,11.96428571
1394480711,13,23.749,11.83035714
1394481075,13,23.78038,11.65178571
1394481429,13,23.78038,12.72321429
1394481792,13,23.78038,12.34375
1394482154,13,23.749,12.12053571
1394482518,13,23.749,12.29910714
1394482880,13,23.749,11.51785714
1394483243,13,23.749,12.76785714
1394483607,13,23.749,12.61160714
1394483968,13,23.749,12.07589286
1394484331,13,23.78038,12.1875
1394484694,13,23.78038,12.00892857
1394485047,13,23.78038,11.875
1394485824,13,23.749,0
1394486184,13,23.749,0
1394486548,13,23.749,0
1394486911,13,23.749,0
1394487274,13,23.749,0
1394487636,13,23.749,0
1394487999,13,23.749,0
1394488723,13,23.71764,0
1394489087,13,23.71764,0
1394489440,13,23.71764,0
1394489803,13,23.71764,0
1394490167,13,23.71764,0
1394490530,13,23.71764,0
1394490892,13,23.71764,0
1394491255,13,23.71764,0
1394491619,13,23.71764,0
1394491981,13,23.71764,0
1394492343,13,23.71764,0
1394492706,12,23.71764,0
1394493059,12,23.71764,0
1394493835,12,23.71764,0
1394494198,12,23.71764,0
1394494559,12,23.62352,0
1394494923,12,23.62352,0
1394495286,12,23.62352,0
1394495649,12,23.59214,0
1394496012,12,23.59214,5.245535714
1394496374,12,23.59214,4.866071429
1394496737,12,23.59214,3.549107143
1394497100,12,23.59214,2.098214286
1394497453,12,23.59214,0.870535714
1394497817,12,23.56078,4.553571429
1394498180,12,23.56078,4.441964286
1394498543,12,23.56078,5.9375
1394498906,12,23.56078,5.647321429
1394499268,12,23.56078,5.178571429
1394499631,12,23.56078,4.107142857
1394499994,12,23.5294,2.098214286
1394500357,12,23.5294,0
1394500720,12,23.5294,0
1394501073,12,23.5294,5.915178571
1394501848,12,23.5294,4.53125
1394502211,12,23.49802,2.433035714
1394502573,12,23.49802,4.866071429
1394502937,12,23.49802,5.915178571
1394503299,12,23.49802,5.78125
1394503662,12,23.49802,5.334821429
1394504023,12,23.49802,4.6875
1394504386,11,23.49802,2.566964286
1394504751,11,23.49802,0.290178571
1394505113,11,23.49802,6.361607143
1394505466,11,23.49802,5.602678571
1394505830,11,23.49802,4.888392857
1394506193,11,23.49802,3.415178571
1394506556,11,23.49802,1.026785714
1394506919,11,23.49802,6.09375
1394507282,11,23.46666,5.9375
1394507644,11,23.46666,5.491071429
1394508006,11,23.46666,4.598214286
1394508370,11,23.46666,2.8125
1394508733,11,23.46666,0.133928571
1394509086,11,23.46666,5.647321429
1394509860,11,23.46666,4.53125
1394510223,11,23.46666,2.321428571
1394510586,11,23.46666,5.982142857
1394510948,11,23.46666,38.14732143
1394511311,11,23.4039,37.27678571
1394511674,11,23.4039,35.29017857
1394512037,11,23.4039,33.66071429
1394512400,11,23.4039,32.32142857
1394512761,11,23.4039,31.18303571
1394513124,11,23.4039,30.08928571
1394513479,11,23.4039,30.35714286
1394513842,11,23.4039,19.24107143
1394514205,11,23.4039,9.196428571
1394514567,11,23.46666,12.94642857
1394514930,11,23.46666,14.93303571
1394515293,11,23.46666,16.00446429
1394515655,11,23.49802,16.69642857
1394516017,11,23.49802,16.42857143
1394516380,11,23.49802,15.9375
1394516742,11,23.49802,16.85267857
1394517098,11,23.49802,16.83035714
1394517871,11,23.49802,15.20089286
1394518234,11,23.49802,16.29464286
1394518595,11,23.49802,15.69196429
1394518959,11,23.49802,16.04910714
1394519322,11,23.49802,15.73660714
1394519685,11,23.49802,15.64732143
1394520048,11,23.49802,15.37946429
1394520408,11,23.49802,16.07142857
1394520773,11,23.49802,16.38392857
1394521136,11,23.49802,15.87053571
1394521489,11,23.49802,15.625
1394521853,11,23.49802,16.76339286
1394522215,11,23.49802,17.14285714
1394522578,11,23.49802,17.25446429
1394522940,11,23.49802,16.60714286
1394523304,11,23.49802,15.91517857
1394523666,11,23.49802,15.60267857
1394524028,11,23.49802,15.44642857
1394524392,11,23.49802,15.29017857
1394524755,12,23.49802,14.88839286
1394525107,12,23.49802,14.55357143
1394525883,12,23.49802,13.66071429
1394526245,12,23.24704,12.83482143
1394526362,12,23.24704,12.58928571
1394526726,12,23.12156,12.58928571
1394527088,12,23.12156,12.79017857
1394527451,12,23.12156,12.90178571
1394527814,12,23.12156,14.30803571
1394528176,12,23.12156,14.73214286
1394528539,12,23.15292,13.97321429
1394528902,12,23.15292,13.37053571
1394529255,12,23.12156,13.48214286
1394529617,12,23.12156,13.41517857
1394529980,12,23.12156,14.26339286
1394530344,12,23.15292,13.92857143
1394530706,12,23.21568,13.70535714
1394531069,12,23.21568,13.39285714
1394531432,12,23.27844,12.87946429
1394531794,12,23.27844,12.85714286
1394532157,12,23.27844,13.50446429
1394532519,13,23.27844,13.14732143
1394532629,13,23.27844,12.76785714
1394532990,13,23.30982,12.76785714
1394533354,13,23.30982,12.96875
1394533893,13,23.46668,12.72321429
1394534255,13,23.46668,12.34375
1394534618,14,23.46668,12.1875
1394534982,14,23.52942,12.03125
1394535344,14,23.52942,12.03125
1394535707,14,23.56078,11.58482143
1394536069,14,23.59216,11.38392857
1394536431,14,23.59216,11.38392857
1394536796,14,23.62354,11.27232143
1394537158,14,23.62354,12.14285714
1394537513,14,23.6549,11.91964286
1394537875,14,23.68626,11.69642857
1394538238,14,23.68626,10.98214286
1394538600,14,23.68626,11.83035714
1394538964,14,23.68626,11.83035714
1394539327,15,23.71764,11.71875
1394539689,15,23.71764,11.85267857
1394540050,15,23.62352,11.875
1394540414,15,23.65488,11.76339286
1394540778,15,23.65488,11.40625
1394541132,15,23.65488,11.40625
1394541905,15,23.65488,11.11607143
1394542269,15,23.65488,10.91517857
1394542631,16,23.68626,11.02678571
1394542994,16,23.78038,10.64732143
1394543357,16,23.81174,10.80357143
1394543719,15,23.78036,10.55803571
1394544080,15,23.78036,10.22321429
1394544444,15,23.78036,10.08928571
1394544808,16,23.81174,9.84375
1394545170,16,23.84312,9.709821429
1394545523,16,23.84312,9.709821429
1394545886,16,23.84312,9.508928571
1394546249,16,23.84312,9.375
1394546612,16,23.84312,9.084821429
1394546976,16,23.84312,9.6875
1394547338,16,23.84312,10.49107143
1394547701,16,23.84312,10.24553571
1394548062,16,23.84312,9.977678571
1394548426,16,23.84312,10.08928571
1394548788,16,23.84312,10.08928571
1394549144,16,23.84312,10.26785714
1394549918,16,24,10
1394550279,16,24.1255,10.02232143
1394550397,16,24.1255,10.02232143
1394550760,16,24.12548,10.20089286
1394551123,16,23.99998,10.33482143
1394551486,16,24.03134,10.35714286
1394551849,16,23.99998,10.49107143
1394552211,16,23.99998,10.15625
1394552574,16,23.99998,10.15625
1394552937,16,23.99998,10.04464286
1394553290,16,23.99998,10.04464286
1394553653,16,23.96862,10.02232143
1394554015,16,23.93724,9.776785714
1394554378,16,23.93724,10.04464286
1394554741,16,23.93724,10.13392857
1394555104,16,23.93724,10.64732143
1394555466,16,23.93724,10.53571429
1394555830,16,23.90586,10.40178571
1394556193,16,23.87448,10.98214286
1394556555,15,23.84312,10.75892857
1394556910,15,23.84312,10.64732143
1394557271,15,23.81176,11.40625
1394557929,15,23.81176,11.40625
1394558292,15,23.78038,11.07142857
1394558654,15,23.78038,11.875
1394559016,15,23.749,11.74107143
1394559379,15,23.71764,12.54464286
1394559742,15,23.6549,12.34375
1394560105,15,23.6549,12.00892857
1394560466,15,23.6549,11.74107143
1394560830,15,23.6549,11.85267857
1394561193,15,23.6549,11.29464286
1394561548,15,23.6549,11.16071429
1394561911,15,23.6549,11.11607143
1394562273,15,23.6549,11.65178571
1394562636,14,23.6549,11.49553571
